Year,Team,Player,Base Price,Winning Bid,Capped/Uncapped,Overseas,RTM
2013,IPL 2013: IPL Auction,Chennai Super Kings,"$1,846,087",11,22,No,No
2013,IPL 2013: IPL Auction,Delhi Daredevils,"$655,978",11,26,No,No
2013,IPL 2013: IPL Auction,Kings XI Punjab,"$6,072,826",8,23,No,No
2013,IPL 2013: IPL Auction,Kolkata Knight Riders,"$1,508,696",11,23,No,No
2013,IPL 2013: IPL Auction,Mumbai Indians,"$341,739",11,28,No,No
2013,IPL 2013: IPL Auction,Pune Warriors India,"$804,130",11,33,No,No
2013,IPL 2013: IPL Auction,Rajasthan Royals,"$7,071,304",10,21,No,No
2013,IPL 2013: IPL Auction,Royal Challengers Bengaluru,"$711,522",10,31,No,No
2013,IPL 2013: IPL Auction,Sunrisers Hyderabad,"$5,583,696",11,26,No,No
2013,Buys,Mumbai Indians,Glenn Maxwell,All-Rounder,"$1,000,000",No,No
2013,Buys,Pune Warriors India,Ajantha Mendis,Bowler,"$725,000",No,No
2013,Buys,Pune Warriors India,Kane Richardson,Bowler,"$700,000",No,No
2013,Buys,Pune Warriors India,Abhishek Nayar,All-Rounder,"$675,000",No,No
2013,Buys,Sunrisers Hyderabad,Thisara Perera,All-Rounder,"$675,000",No,No
2013,Buys,Kolkata Knight Riders,Sachithra Senanayaka,All-Rounder,"$625,000",No,No
2013,Buys,Chennai Super Kings,Christopher Morris,All-Rounder,"$625,000",No,No
2013,Buys,Chennai Super Kings,Dirk Nannes,Bowler,"$600,000",No,No
2014,IPL 2014: IPL Auction,Chennai Super Kings,"₹20,00,000",9,25,No,No
2014,IPL 2014: IPL Auction,Delhi Daredevils,₹0,7,23,No,No
2014,IPL 2014: IPL Auction,Kings XI Punjab,"₹4,10,00,000",7,23,No,No
2014,IPL 2014: IPL Auction,Kolkata Knight Riders,"₹1,00,00,000",8,21,No,No
2014,IPL 2014: IPL Auction,Mumbai Indians,"₹5,00,000",8,21,No,No
2014,IPL 2014: IPL Auction,Rajasthan Royals,"₹5,55,00,000",8,25,No,No
2014,IPL 2014: IPL Auction,Royal Challengers Bengaluru,₹0,7,21,No,No
2014,IPL 2014: IPL Auction,Sunrisers Hyderabad,"₹1,00,00,000",7,24,No,No
2014,Buys,Royal Challengers Bengaluru,Yuvraj Singh,All-Rounder,"₹14,00,00,000",No,No
2014,Buys,Delhi Daredevils,Dinesh Karthik,Wicket Keeper,"₹12,50,00,000",No,No
2014,Buys,Delhi Daredevils,Kevin Pietersen,Batsman,"₹9,00,00,000",No,No
2014,Buys,Kings XI Punjab,Mitchell Johnson,All-Rounder,"₹6,50,00,000",No,No
2014,Buys,Kings XI Punjab,Glenn Maxwell,All-Rounder,"₹6,00,00,000",No,No
2014,Buys,Kolkata Knight Riders,Jacques Kallis,All-Rounder,"₹5,50,00,000",No,No
2014,Buys,Sunrisers Hyderabad,David Warner,Batsman,"₹5,50,00,000",No,No
2014,Buys,Kolkata Knight Riders,Robin Uthappa,Batsman,"₹5,00,00,000",No,No
2015,IPL 2015: IPL Auction,Chennai Super Kings,"₹70,00,000",9,25,No,No
2015,IPL 2015: IPL Auction,Delhi Daredevils,"₹1,35,00,000",9,25,No,No
2015,IPL 2015: IPL Auction,Kings XI Punjab,"₹9,20,00,000",7,22,No,No
2015,IPL 2015: IPL Auction,Kolkata Knight Riders,"₹9,20,00,000",9,23,No,No
2015,IPL 2015: IPL Auction,Mumbai Indians,"₹4,90,50,000",9,26,No,No
2015,IPL 2015: IPL Auction,Rajasthan Royals,"₹10,65,00,000",8,25,No,No
2015,IPL 2015: IPL Auction,Royal Challengers Bengaluru,"₹2,00,00,000",9,26,No,No
2015,IPL 2015: IPL Auction,Sunrisers Hyderabad,"₹9,35,00,000",8,23,No,No
2015,Buys,Delhi Daredevils,Yuvraj Singh,Batsman,"₹16,00,00,000",No,No
2015,Buys,Royal Challengers Bengaluru,Dinesh Karthik,Wicket Keeper,"₹10,50,00,000",No,No
2015,Buys,Delhi Daredevils,Angelo Mathews,All-Rounder,"₹7,50,00,000",No,No
2015,Buys,Delhi Daredevils,Zaheer Khan,Bowler,"₹4,00,00,000",No,No
2015,Buys,Sunrisers Hyderabad,Trent Boult,Bowler,"₹3,80,00,000",No,No
2015,Buys,Delhi Daredevils,Amit Mishra,Bowler,"₹3,50,00,000",No,No
2015,Buys,Mumbai Indians,Aaron Finch,Batsman,"₹3,20,00,000",No,No
2015,Buys,Kings XI Punjab,Murali Vijay,Batsman,"₹3,00,00,000",No,No
2016,IPL 2016: IPL Auction,Delhi Daredevils,"6,15,00,000",9,27,No,No
2016,IPL 2016: IPL Auction,Gujarat Lions,"10,35,00,000",7,24,No,No
2016,IPL 2016: IPL Auction,Kings XI Punjab,"12,45,00,000",7,22,No,No
2016,IPL 2016: IPL Auction,Kolkata Knight Riders,"12,25,00,000",9,22,No,No
2016,IPL 2016: IPL Auction,Mumbai Indians,"1,30,50,000",8,26,No,No
2016,IPL 2016: IPL Auction,Rising Pune Supergiant,"5,20,00,000",7,23,No,No
2016,IPL 2016: IPL Auction,Royal Challengers Bengaluru,"6,17,50,000",9,25,No,No
2016,IPL 2016: IPL Auction,Sunrisers Hyderabad,"8,40,00,000",7,25,No,No
2016,Buys,Royal Challengers Bengaluru,Shane Watson,All-Rounder,"9,50,00,000",No,No
2016,Buys,Delhi Daredevils,Pawan Negi,All-Rounder,"8,50,00,000",No,No
2016,Buys,Delhi Daredevils,Christopher Morris,All-Rounder,"7,00,00,000",No,No
2016,Buys,Sunrisers Hyderabad,Yuvraj Singh,All-Rounder,"7,00,00,000",No,No
2016,Buys,Kings XI Punjab,Mohit Sharma,Bowler,"6,50,00,000",No,No
2016,Buys,Sunrisers Hyderabad,Ashish Nehra,Bowler,"5,50,00,000",No,No
2016,Buys,Rising Pune Supergiant,Mitchell Marsh,All-Rounder,"4,80,00,000",No,No
2016,Buys,Rising Pune Supergiant,M. Ashwin,Bowler,"4,50,00,000",No,No
2017,IPL 2017: IPL 10 Auction,Delhi Daredevils,"₹9,05,00,000",9,26,No,No
2017,IPL 2017: IPL 10 Auction,Gujarat Lions,"₹10,50,00,000",8,27,No,No
2017,IPL 2017: IPL 10 Auction,Kings XI Punjab,"₹13,90,00,000",9,27,No,No
2017,IPL 2017: IPL 10 Auction,Kolkata Knight Riders,"₹5,40,00,000",9,23,No,No
2017,IPL 2017: IPL 10 Auction,Mumbai Indians,"₹3,35,50,000",9,27,No,No
2017,IPL 2017: IPL 10 Auction,Rising Pune Supergiant,"₹30,00,000",8,26,No,No
2017,IPL 2017: IPL 10 Auction,Royal Challengers Bengaluru,"₹2,42,50,000",9,24,No,No
2017,IPL 2017: IPL 10 Auction,Sunrisers Hyderabad,"₹12,25,00,000",9,25,No,No
2017,Buys,Rising Pune Supergiant,Benjamin Stokes,All-Rounder,"₹14,50,00,000",No,No
2017,Buys,Royal Challengers Bengaluru,Tymal Mills,Bowler,"₹12,00,00,000",No,No
2017,Buys,Kolkata Knight Riders,Trent Boult,Bowler,"₹5,00,00,000",No,No
2017,Buys,Delhi Daredevils,Kagiso Rabada,Bowler,"₹5,00,00,000",No,No
2017,Buys,Delhi Daredevils,Patrick Cummins,Bowler,"₹4,50,00,000",No,No
2017,Buys,Kolkata Knight Riders,Chris Woakes,All-Rounder,"₹4,20,00,000",No,No
2017,Buys,Sunrisers Hyderabad,Rashid Khan Arman,Bowler,"₹4,00,00,000",No,No
2017,Buys,Kolkata Knight Riders,Nathan Coulter-Nile,Bowler,"₹3,50,00,000",No,No
2018,franchises buy 169 players at VIVO IPL 2018 Player Auction,Chennai Super Kings,"₹6,50,00,000",8,25,No,No
2018,franchises buy 169 players at VIVO IPL 2018 Player Auction,Delhi Daredevils,"₹1,60,00,000",8,25,No,No
2018,franchises buy 169 players at VIVO IPL 2018 Player Auction,Kings XI Punjab,"₹10,00,000",7,21,No,No
2018,franchises buy 169 players at VIVO IPL 2018 Player Auction,Kolkata Knight Riders,₹0,7,19,No,No
2018,franchises buy 169 players at VIVO IPL 2018 Player Auction,Mumbai Indians,"₹65,00,000",8,25,No,No
2018,franchises buy 169 players at VIVO IPL 2018 Player Auction,Rajasthan Royals,"₹1,65,00,000",8,23,No,No
2018,franchises buy 169 players at VIVO IPL 2018 Player Auction,Royal Challengers Bengaluru,"₹15,00,000",8,24,No,No
2018,franchises buy 169 players at VIVO IPL 2018 Player Auction,Sunrisers Hyderabad,"₹65,00,000",8,25,No,No
2018,Buys,Rajasthan Royals,Benjamin Stokes,All-Rounder,"₹12,50,00,000",No,No
2018,Buys,Rajasthan Royals,Jaydev Unadkat,Bowler,"₹11,50,00,000",No,No
2018,Buys,Sunrisers Hyderabad,Manish Pandey,Batsman,"₹11,00,00,000",No,No
2018,Buys,Kings XI Punjab,KL Rahul,Batsman,"₹11,00,00,000",No,No
2018,Buys,Kolkata Knight Riders,Chris Lynn,Batsman,"₹9,60,00,000",No,No
2018,Buys,Kolkata Knight Riders,Mitchell Starc,Bowler,"₹9,40,00,000",No,No
2018,Buys,Delhi Daredevils,Glenn Maxwell,All-Rounder,"₹9,00,00,000",No,No
2018,Buys,Sunrisers Hyderabad,Rashid Khan Arman,Bowler,"₹9,00,00,000",No,No
2019,Buys,Rajasthan Royals,Jaydev Unadkat,Bowler,"₹8,40,00,000",No,No
2019,Buys,Kings XI Punjab,Varun Chakaravarthy,All-Rounder,"₹8,40,00,000",No,No
2019,Buys,Kings XI Punjab,Sam Curran,All-Rounder,"₹7,20,00,000",No,No
2019,Buys,Delhi Capitals,Colin Ingram,Batsman,"₹6,40,00,000",No,No
2019,Buys,Kolkata Knight Riders,Carlos Brathwaite,All-Rounder,"₹5,00,00,000",No,No
2019,Buys,Delhi Capitals,Axar Rajesh Patel,All-Rounder,"₹5,00,00,000",No,No
2019,Buys,Chennai Super Kings,Mohit Sharma,Bowler,"₹5,00,00,000",No,No
2019,Buys,Royal Challengers Bengaluru,Shivam Dube,All-Rounder,"₹5,00,00,000",No,No
2020,franchises buy 62 players at IPL 2020 Player Auction,Chennai Super Kings,"₹15,00,000",8,24,No,No
2020,franchises buy 62 players at IPL 2020 Player Auction,Delhi Capitals,"₹9,00,00,000",8,22,No,No
2020,franchises buy 62 players at IPL 2020 Player Auction,Kings XI Punjab,"₹16,50,00,000",8,25,No,No
2020,franchises buy 62 players at IPL 2020 Player Auction,Kolkata Knight Riders,"₹8,50,00,000",8,23,No,No
2020,franchises buy 62 players at IPL 2020 Player Auction,Mumbai Indians,"₹1,95,00,000",8,24,No,No
2020,franchises buy 62 players at IPL 2020 Player Auction,Rajasthan Royals,"₹14,75,00,000",8,25,No,No
2020,franchises buy 62 players at IPL 2020 Player Auction,Royal Challengers Bengaluru,"₹6,40,00,000",8,21,No,No
2020,franchises buy 62 players at IPL 2020 Player Auction,Sunrisers Hyderabad,"₹10,10,00,000",8,25,No,No
2020,Buys,Kolkata Knight Riders,Pat Cummins,All-Rounder,"₹15,50,00,000",No,No
2020,Buys,Kings XI Punjab,Glenn Maxwell,All-Rounder,"₹10,75,00,000",No,No
2020,Buys,Royal Challengers Bengaluru,Christopher Morris,All-Rounder,"₹10,00,00,000",No,No
2020,Buys,Kings XI Punjab,Sheldon Cottrell,Bowler,"₹8,50,00,000",No,No
2020,Buys,Mumbai Indians,Nathan Coulter-Nile,Bowler,"₹8,00,00,000",No,No
2020,Buys,Delhi Capitals,Shimron Hetmyer,Batsman,"₹7,75,00,000",No,No
2020,Buys,Chennai Super Kings,Piyush Chawla,Bowler,"₹6,75,00,000",No,No
2020,Buys,Chennai Super Kings,Sam Curran,All-Rounder,"₹5,50,00,000",No,No
2021,franchises buy 57 players at IPL 2021 Player Auction,Chennai Super Kings,"₹2,55,00,000",8,25,No,No
2021,franchises buy 57 players at IPL 2021 Player Auction,Delhi Capitals,"₹2,15,00,000",8,25,No,No
2021,franchises buy 57 players at IPL 2021 Player Auction,Kolkata Knight Riders,"₹3,20,00,000",8,25,No,No
2021,franchises buy 57 players at IPL 2021 Player Auction,Mumbai Indians,"₹3,65,00,000",8,25,No,No
2021,franchises buy 57 players at IPL 2021 Player Auction,Punjab Kings,"₹18,80,00,000",8,25,No,No
2021,franchises buy 57 players at IPL 2021 Player Auction,Rajasthan Royals,"₹13,65,00,000",8,24,No,No
2021,franchises buy 57 players at IPL 2021 Player Auction,Royal Challengers Bengaluru,"₹35,00,000",8,22,No,No
2021,franchises buy 57 players at IPL 2021 Player Auction,Sunrisers Hyderabad,"₹6,95,00,000",8,25,No,No
2021,Buys,Rajasthan Royals,Christopher Morris,All-Rounder,"₹16,25,00,000",No,No
2021,Buys,Royal Challengers Bengaluru,Kyle Jamieson,All-Rounder,"₹15,00,00,000",No,No
2021,Buys,Royal Challengers Bengaluru,Glenn Maxwell,All-Rounder,"₹14,25,00,000",No,No
2021,Buys,Punjab Kings,Jhye Richardson,Bowler,"₹14,00,00,000",No,No
2021,Buys,Chennai Super Kings,Krishnappa Gowtham,All-Rounder,"₹9,25,00,000",No,No
2021,Buys,Punjab Kings,Riley Meredith,Bowler,"₹8,00,00,000",No,No
2021,Buys,Chennai Super Kings,Moeen Ali,All-Rounder,"₹7,00,00,000",No,No
2021,Buys,Punjab Kings,Shahrukh Khan,All-Rounder,"₹5,25,00,000",No,No
2022,IPL Auction - 2022,Chennai Super Kings,"₹2,95,00,000",8,25,No,No
2022,IPL Auction - 2022,Delhi Capitals,"₹10,00,000",7,24,No,No
2022,IPL Auction - 2022,Gujarat Titans,"₹15,00,000",8,23,No,No
2022,IPL Auction - 2022,Kolkata Knight Riders,"₹45,00,000",8,25,No,No
2022,IPL Auction - 2022,Lucknow Super Giants,₹0,7,21,No,No
2022,IPL Auction - 2022,Mumbai Indians,"₹10,00,000",8,25,No,No
2022,IPL Auction - 2022,Punjab Kings,"₹3,45,00,000",7,25,No,No
2022,IPL Auction - 2022,Rajasthan Royals,"₹95,00,000",8,24,No,No
2022,IPL Auction - 2022,Royal Challengers Bangalore,"₹1,55,00,000",8,22,No,No
2022,IPL Auction - 2022,Sunrisers Hyderabad,"₹10,00,000",8,23,No,No
2022,Super Kings,Deepak Chahar,Indian,Bowler,"₹14,00,00,000",No,No
2022,Super Kings,Ambati Rayudu,Indian,Wicket Keeper,"₹6,75,00,000",No,No
2022,Super Kings,Dwayne Bravo,Overseas,All-Rounder,"₹4,40,00,000",No,No
2022,Super Kings,Shivam Dube,Indian,All-Rounder,"₹4,00,00,000",No,No
2022,Super Kings,Chris Jordan,Overseas,All-Rounder,"₹3,60,00,000",No,No
2022,Super Kings,Robin Uthappa,Indian,Batsman,"₹2,00,00,000",No,No
2022,Super Kings,Mitchell Santner,Overseas,All-Rounder,"₹1,90,00,000",No,No
2022,Super Kings,Adam Milne,Overseas,Bowler,"₹1,90,00,000",No,No
2022,Super Kings,Rajvardhan Hangargekar,Indian,All-Rounder,"₹1,50,00,000",No,No
2022,Super Kings,Prashant Solanki,Indian,Bowler,"₹1,20,00,000",No,No
2022,Super Kings,Devon Conway,Overseas,Batsman,"₹1,00,00,000",No,No
2022,Super Kings,Maheesh Theekshana,Overseas,Bowler,"₹70,00,000",No,No
2022,Super Kings,Dwaine Pretorius,Overseas,All-Rounder,"₹50,00,000",No,No
2022,Super Kings,C.Hari Nishaanth,Indian,Batsman,"₹20,00,000",No,No
2022,Super Kings,N. Jagadeesan,Indian,Wicket Keeper,"₹20,00,000",No,No
2022,Super Kings,K.M. Asif,Indian,Bowler,"₹20,00,000",No,No
2022,Super Kings,Tushar Deshpande,Indian,Bowler,"₹20,00,000",No,No
2022,Super Kings,Simarjeet Singh,Indian,Bowler,"₹20,00,000",No,No
2022,Super Kings,Subhranshu Senapati,Indian,Batsman,"₹20,00,000",No,No
2022,Super Kings,Mukesh Choudhary,Indian,Bowler,"₹20,00,000",No,No
2022,Super Kings,K.Bhagath Varma,Indian,All-Rounder,"₹20,00,000",No,No
2022,Capitals,Shardul Thakur,Indian,Bowler,"₹10,75,00,000",No,No
2022,Capitals,Mitchell Marsh,Overseas,All-Rounder,"₹6,50,00,000",No,No
2022,Capitals,David Warner,Overseas,Batsman,"₹6,25,00,000",No,No
2022,Capitals,Syed Khaleel Ahmed,Indian,Bowler,"₹5,25,00,000",No,No
2022,Capitals,Chetan Sakariya,Indian,Bowler,"₹4,20,00,000",No,No
2022,Capitals,Rovman Powell,Overseas,Batsman,"₹2,80,00,000",No,No
2022,Capitals,Mustafizur Rahman,Overseas,Bowler,"₹2,00,00,000",No,No
2022,Capitals,Kuldeep Yadav,Indian,Bowler,"₹2,00,00,000",No,No
2022,Capitals,K.S. Bharat,Indian,Wicket Keeper,"₹2,00,00,000",No,No
2022,Capitals,Kamlesh Nagarkoti,Indian,All-Rounder,"₹1,10,00,000",No,No
2022,Capitals,Mandeep Singh,Indian,Batsman,"₹1,10,00,000",No,No
2022,Capitals,Lalit Yadav,Indian,All-Rounder,"₹65,00,000",No,No
2022,Capitals,Lungisani Ngidi,Overseas,Bowler,"₹50,00,000",No,No
2022,Capitals,Yash Dhull,Indian,All-Rounder,"₹50,00,000",No,No
2022,Capitals,Tim Seifert,Overseas,Wicket Keeper,"₹50,00,000",No,No
2022,Capitals,Pravin Dubey,Indian,All-Rounder,"₹50,00,000",No,No
2022,Capitals,Ashwin Hebbar,Indian,Batsman,"₹20,00,000",No,No
2022,Capitals,Sarfaraz Khan,Indian,All-Rounder,"₹20,00,000",No,No
2022,Capitals,Vicky Ostwal,Indian,All-Rounder,"₹20,00,000",No,No
2022,Capitals,Ripal Patel,Indian,All-Rounder,"₹20,00,000",No,No
2022,Titans,Lockie Ferguson,Overseas,Bowler,"₹10,00,00,000",No,No
2022,Titans,Rahul Tewatia,Indian,All-Rounder,"₹9,00,00,000",No,No
2022,Titans,Mohammad Shami,Indian,Bowler,"₹6,25,00,000",No,No
2022,Titans,Yash  Dayal,Indian,Bowler,"₹3,20,00,000",No,No
2022,Titans,David Miller,Overseas,Batsman,"₹3,00,00,000",No,No
2022,Titans,R. Sai Kishore,Indian,Bowler,"₹3,00,00,000",No,No
2022,Titans,Abhinav Sadarangani,Indian,Batsman,"₹2,60,00,000",No,No
2022,Titans,Matthew Wade,Overseas,Wicket Keeper,"₹2,40,00,000",No,No
2022,Titans,Alzarri Joseph,Overseas,Bowler,"₹2,40,00,000",No,No
2022,Titans,Jason Roy,Overseas,Batsman,"₹2,00,00,000",No,No
2022,Titans,Wriddhiman  Saha,Indian,Wicket Keeper,"₹1,90,00,000",No,No
2022,Titans,Jayant Yadav,Indian,All-Rounder,"₹1,70,00,000",No,No
2022,Titans,Vijay Shankar,Indian,All-Rounder,"₹1,40,00,000",No,No
2022,Titans,Dominic Drakes,Overseas,All-Rounder,"₹1,10,00,000",No,No
2022,Titans,Gurkeerat Singh,Indian,All-Rounder,"₹50,00,000",No,No
2022,Titans,Varun Aaron,Indian,Bowler,"₹50,00,000",No,No
2022,Titans,Noor  Ahmad,Overseas,Bowler,"₹30,00,000",No,No
2022,Titans,Darshan Nalkande,Indian,All-Rounder,"₹20,00,000",No,No
2022,Titans,B. Sai Sudharsan,Indian,All-Rounder,"₹20,00,000",No,No
2022,Titans,Pradeep Sangwan,Indian,All-Rounder,"₹20,00,000",No,No
2022,Knight Riders,Shreyas Iyer,Indian,Batsman,"₹12,25,00,000",No,No
2022,Knight Riders,Nitish Rana,Indian,All-Rounder,"₹8,00,00,000",No,No
2022,Knight Riders,Pat Cummins,Overseas,All-Rounder,"₹7,25,00,000",No,No
2022,Knight Riders,Shivam  Mavi,Indian,All-Rounder,"₹7,25,00,000",No,No
2022,Knight Riders,Sam Billings,Overseas,Wicket Keeper,"₹2,00,00,000",No,No
2022,Knight Riders,Umesh Yadav,Indian,Bowler,"₹2,00,00,000",No,No
2022,Knight Riders,Alex Hales,Overseas,Batsman,"₹1,50,00,000",No,No
2022,Knight Riders,Tim Southee,Overseas,Bowler,"₹1,50,00,000",No,No
2022,Knight Riders,Mohammad  Nabi,Overseas,All-Rounder,"₹1,00,00,000",No,No
2022,Knight Riders,Ajinkya Rahane,Indian,Batsman,"₹1,00,00,000",No,No
2022,Knight Riders,Sheldon Jackson,Indian,Wicket Keeper,"₹60,00,000",No,No
2022,Knight Riders,Rinku Singh,Indian,Batsman,"₹55,00,000",No,No
2022,Knight Riders,Ashok Sharma,Indian,Bowler,"₹55,00,000",No,No
2022,Knight Riders,Chamika Karunaratne,Overseas,All-Rounder,"₹50,00,000",No,No
2022,Knight Riders,Abhijeet Tomar,Indian,Batsman,"₹40,00,000",No,No
2022,Knight Riders,Anukul Roy,Indian,All-Rounder,"₹20,00,000",No,No
2022,Knight Riders,Rasikh Dar,Indian,Bowler,"₹20,00,000",No,No
2022,Knight Riders,Baba Indrajith,Indian,Wicket Keeper,"₹20,00,000",No,No
2022,Knight Riders,Aman Khan,Indian,All-Rounder,"₹20,00,000",No,No
2022,Knight Riders,Ramesh Kumar,Indian,Batsman,"₹20,00,000",No,No
2022,Knight Riders,Pratham Singh,Indian,Batsman,"₹20,00,000",No,No
2022,Super Giants,Avesh Khan,Indian,Bowler,"₹10,00,00,000",No,No
2022,Super Giants,Jason Holder,Overseas,All-Rounder,"₹8,75,00,000",No,No
2022,Super Giants,Krunal Pandya,Indian,All-Rounder,"₹8,25,00,000",No,No
2022,Super Giants,Mark Wood,Overseas,Bowler,"₹7,50,00,000",No,No
2022,Super Giants,Quinton De Kock,Overseas,Wicket Keeper,"₹6,75,00,000",No,No
2022,Super Giants,Deepak Hooda,Indian,All-Rounder,"₹5,75,00,000",No,No
2022,Super Giants,Manish Pandey,Indian,Batsman,"₹4,60,00,000",No,No
2022,Super Giants,Dushmanta Chameera,Overseas,Bowler,"₹2,00,00,000",No,No
2022,Super Giants,Evin Lewis,Overseas,Batsman,"₹2,00,00,000",No,No
2022,Super Giants,K. Gowtham,Indian,All-Rounder,"₹90,00,000",No,No
2022,Super Giants,Ankit Singh Rajpoot,Indian,Bowler,"₹50,00,000",No,No
2022,Super Giants,Shahbaz Nadeem,Indian,Bowler,"₹50,00,000",No,No
2022,Super Giants,Kyle Mayers,Overseas,All-Rounder,"₹50,00,000",No,No
2022,Super Giants,Manan Vohra,Indian,Batsman,"₹20,00,000",No,No
2022,Super Giants,Mohsin Khan,Indian,Bowler,"₹20,00,000",No,No
2022,Super Giants,Mayank Yadav,Indian,Bowler,"₹20,00,000",No,No
2022,Super Giants,Ayush Badoni,Indian,All-Rounder,"₹20,00,000",No,No
2022,Super Giants,Karan Sharma,Indian,All-Rounder,"₹20,00,000",No,No
2022,Indians,Ishan Kishan,Indian,Wicket Keeper,"₹15,25,00,000",No,No
2022,Indians,Tim David,Overseas,All-Rounder,"₹8,25,00,000",No,No
2022,Indians,Jofra Archer,Overseas,All-Rounder,"₹8,00,00,000",No,No
2022,Indians,Dewald Brevis,Overseas,Batsman,"₹3,00,00,000",No,No
2022,Indians,Daniel Sams,Overseas,All-Rounder,"₹2,60,00,000",No,No
2022,Indians,N. Tilak Varma,Indian,All-Rounder,"₹1,70,00,000",No,No
2022,Indians,Murugan Ashwin,Indian,Bowler,"₹1,60,00,000",No,No
2022,Indians,Tymal Mills,Overseas,Bowler,"₹1,50,00,000",No,No
2022,Indians,Jaydev Unadkat,Indian,Bowler,"₹1,30,00,000",No,No
2022,Indians,Riley Meredith,Overseas,Bowler,"₹1,00,00,000",No,No
2022,Indians,Fabian Allen,Overseas,All-Rounder,"₹75,00,000",No,No
2022,Indians,Mayank Markande,Indian,Bowler,"₹65,00,000",No,No
2022,Indians,Sanjay Yadav,Indian,All-Rounder,"₹50,00,000",No,No
2022,Indians,Basil Thampi,Indian,Bowler,"₹30,00,000",No,No
2022,Indians,Arjun  Tendulkar,Indian,All-Rounder,"₹30,00,000",No,No
2022,Indians,Anmolpreet Singh,Indian,Batsman,"₹20,00,000",No,No
2022,Indians,Ramandeep  Singh,Indian,All-Rounder,"₹20,00,000",No,No
2022,Indians,Aryan Juyal,Indian,Wicket Keeper,"₹20,00,000",No,No
2022,Indians,Rahul Buddhi,Indian,Batsman,"₹20,00,000",No,No
2022,Indians,Hrithik Shokeen,Indian,All-Rounder,"₹20,00,000",No,No
2022,Indians,Mohd. Arshad Khan,Indian,All-Rounder,"₹20,00,000",No,No
2022,Kings,Liam Livingstone,Overseas,All-Rounder,"₹11,50,00,000",No,No
2022,Kings,Kagiso Rabada,Overseas,Bowler,"₹9,25,00,000",No,No
2022,Kings,Shahrukh Khan,Indian,All-Rounder,"₹9,00,00,000",No,No
2022,Kings,Shikhar Dhawan,Indian,Batsman,"₹8,25,00,000",No,No
2022,Kings,Jonny Bairstow,Overseas,Wicket Keeper,"₹6,75,00,000",No,No
2022,Kings,Odean Smith,Overseas,All-Rounder,"₹6,00,00,000",No,No
2022,Kings,Rahul Chahar,Indian,Bowler,"₹5,25,00,000",No,No
2022,Kings,Harpreet  Brar,Indian,All-Rounder,"₹3,80,00,000",No,No
2022,Kings,Raj Angad Bawa,Indian,All-Rounder,"₹2,00,00,000",No,No
2022,Kings,Vaibhav Arora,Indian,Bowler,"₹2,00,00,000",No,No
2022,Kings,Nathan Ellis,Overseas,Bowler,"₹75,00,000",No,No
2022,Kings,Prabhsimran Singh,Indian,Wicket Keeper,"₹60,00,000",No,No
2022,Kings,Rishi Dhawan,Indian,All-Rounder,"₹55,00,000",No,No
2022,Kings,Sandeep Sharma,Indian,Bowler,"₹50,00,000",No,No
2022,Kings,Bhanuka Rajapaksa,Overseas,Batsman,"₹50,00,000",No,No
2022,Kings,Benny Howell,Overseas,All-Rounder,"₹40,00,000",No,No
2022,Kings,Ishan Porel,Indian,Bowler,"₹25,00,000",No,No
2022,Kings,Jitesh Sharma,Indian,Wicket Keeper,"₹20,00,000",No,No
2022,Kings,Prerak Mankad,Indian,All-Rounder,"₹20,00,000",No,No
2022,Kings,Atharva Taide,Indian,All-Rounder,"₹20,00,000",No,No
2022,Kings,Writtick Chatterjee,Indian,All-Rounder,"₹20,00,000",No,No
2022,Kings,Baltej Dhanda,Indian,Bowler,"₹20,00,000",No,No
2022,Kings,Ansh Patel,Indian,All-Rounder,"₹20,00,000",No,No
2022,Royals,Prasidh Krishna,Indian,Bowler,"₹10,00,00,000",No,No
2022,Royals,Shimron Hetmyer,Overseas,Batsman,"₹8,50,00,000",No,No
2022,Royals,Trent Boult,Overseas,Bowler,"₹8,00,00,000",No,No
2022,Royals,Devdutt Padikkal,Indian,Batsman,"₹7,75,00,000",No,No
2022,Royals,Yuzvendra Chahal,Indian,Bowler,"₹6,50,00,000",No,No
2022,Royals,R. Ashwin,Indian,All-Rounder,"₹5,00,00,000",No,No
2022,Royals,Riyan Parag,Indian,All-Rounder,"₹3,80,00,000",No,No
2022,Royals,Navdeep Saini,Indian,Bowler,"₹2,60,00,000",No,No
2022,Royals,Nathan Coulter-Nile,Overseas,Bowler,"₹2,00,00,000",No,No
2022,Royals,James Neesham,Overseas,All-Rounder,"₹1,50,00,000",No,No
2022,Royals,Karun Nair,Indian,Batsman,"₹1,40,00,000",No,No
2022,Royals,Rassie Van Der Dussen,Overseas,Batsman,"₹1,00,00,000",No,No
2022,Royals,Daryl Mitchell,Overseas,All-Rounder,"₹75,00,000",No,No
2022,Royals,Obed Mccoy,Overseas,Bowler,"₹75,00,000",No,No
2022,Royals,K.C Cariappa,Indian,Bowler,"₹30,00,000",No,No
2022,Royals,Kuldeep  Sen,Indian,Bowler,"₹20,00,000",No,No
2022,Royals,Dhruv Jurel,Indian,Wicket Keeper,"₹20,00,000",No,No
2022,Royals,Tejas Baroka,Indian,Bowler,"₹20,00,000",No,No
2022,Royals,Kuldip Yadav,Indian,Bowler,"₹20,00,000",No,No
2022,Royals,Shubham Garhwal,Indian,All-Rounder,"₹20,00,000",No,No
